Date,Close/Last,Volume,Open,High,Low
07/12/2021,$2539.51,883389,$2523.56,$2541.3888,$2512.215
07/09/2021,$2510.37,931584,$2500.5,$2514.69,$2491.025
07/08/2021,$2500.88,1189467,$2480.52,$2511.91,$2480.44
07/07/2021,$2529.48,1202951,$2543.24,$2545.68,$2523.06
07/06/2021,$2523.8,1320179,$2512.97,$2528.56,$2491.6501
07/02/2021,$2505.15,1300109,$2463,$2508.08,$2461.19
07/01/2021,$2448.89,905641,$2434.5,$2451.74,$2430.63
06/30/2021,$2441.79,1223699,$2439.89,$2445.14,$2427.09
06/29/2021,$2445.45,1155436,$2453.407,$2460.415,$2433.815
06/28/2021,$2450.72,1426271,$2453.57,$2455.695,$2428.1101
06/25/2021,$2450.17,1729819,$2440,$2452.66,$2431.305
06/24/2021,$2450,1068257,$2454,$2461.1107,$2446
06/23/2021,$2442.54,957708,$2441.87,$2461.91,$2436.69
06/22/2021,$2446.61,1119510,$2435,$2448,$2421.28
06/21/2021,$2436.25,1370683,$2410.01,$2440,$2397.97
06/18/2021,$2402.22,2305760,$2427.34,$2432.06,$2400.3
06/17/2021,$2434.87,1292444,$2413.95,$2450.45,$2410
06/16/2021,$2415.45,1323593,$2431.44,$2437.72,$2389.4
06/15/2021,$2428.39,1078107,$2449,$2455.51,$2421.12
06/14/2021,$2448.91,1104878,$2432.26,$2448.92,$2418
06/11/2021,$2430.2,1097907,$2440,$2441.72,$2418.96
06/10/2021,$2435.13,1295375,$2406.92,$2436,$2403.78
06/09/2021,$2407.94,897052,$2411.43,$2412.88,$2396.9
06/08/2021,$2398.44,1211992,$2412.01,$2419.5202,$2394.78
06/07/2021,$2402.3,1205966,$2389.436,$2404.5099,$2381
06/04/2021,$2393.57,1222910,$2369.27,$2399.03,$2362.41
06/03/2021,$2347.58,934796,$2345.73,$2357.015,$2329.52
06/02/2021,$2370.59,1058146,$2389.15,$2393.64,$2352.355
06/01/2021,$2381.18,1167901,$2374.44,$2385.71,$2354.28
05/28/2021,$2356.85,1074540,$2374.42,$2376.07,$2352.85
05/27/2021,$2362.68,1761201,$2389.05,$2389.05,$2356.26
05/26/2021,$2380.31,1078598,$2366.52,$2388.99,$2366.4625
05/25/2021,$2362.87,1121982,$2372,$2384,$2355
05/24/2021,$2361.04,1591610,$2314.89,$2365.55,$2311.955
05/21/2021,$2294.13,2031590,$2317.41,$2318.89,$2289.3
05/20/2021,$2306.95,1617550,$2291,$2312,$2283.52
05/19/2021,$2271.5,1184205,$2228.43,$2274.99,$2225.44
05/18/2021,$2262.47,1110185,$2302.35,$2307.6818,$2262.19
05/17/2021,$2288.92,1078930,$2263.57,$2289.78,$2255.5101
05/14/2021,$2278.38,1599829,$2258.54,$2284.72,$2250
05/13/2021,$2229.04,1661020,$2226.12,$2239.4375,$2206.72
05/12/2021,$2200.25,2318774,$2226.19,$2247.98,$2193.62
05/11/2021,$2270.06,1709292,$2243.07,$2280.28,$2233.92
05/10/2021,$2291.75,1545729,$2328.14,$2331,$2284.54
05/07/2021,$2351.93,1444862,$2363.89,$2371.25,$2346.155
05/06/2021,$2337.35,1259523,$2306.33,$2337.35,$2293.0418
05/05/2021,$2314.77,1331809,$2328.63,$2335,$2308.28
05/04/2021,$2306.83,2240932,$2313.55,$2324.9899,$2256.68
05/03/2021,$2343.08,1412139,$2364.91,$2381.55,$2335.5
04/30/2021,$2353.5,2242838,$2368.02,$2381.85,$2346.56
04/29/2021,$2392.76,2061654,$2389.23,$2404.16,$2373.85
04/28/2021,$2359.04,4055340,$2392.495,$2431.38,$2353.22
04/27/2021,$2290.98,2219280,$2317.633,$2318.45,$2286.16
04/26/2021,$2309.93,1601892,$2304.52,$2324.53,$2297.315
04/23/2021,$2299.93,1455554,$2267,$2306.1175,$2261.25
04/22/2021,$2252.52,1207276,$2275.4,$2288.8814,$2240.32
04/21/2021,$2278.35,1160209,$2272.05,$2280,$2244.82
04/20/2021,$2279.01,1114416,$2297.49,$2298.9999,$2257.12
04/19/2021,$2289.76,1514470,$2270.18,$2304.09,$2270.18
04/16/2021,$2282.75,1314139,$2289.24,$2294.24,$2270.92
04/15/2021,$2285.25,1458749,$2261.95,$2296,$2251.17
04/14/2021,$2241.91,1050143,$2267.43,$2267.43,$2236.015
04/13/2021,$2254.43,1284078,$2250.99,$2263.47,$2243.05
04/12/2021,$2244.62,1251183,$2254.12,$2256.885,$2227.82
04/09/2021,$2270.67,1307265,$2245.44,$2273.97,$2237.255
04/08/2021,$2250.43,1433214,$2264,$2271.7899,$2243.01
04/07/2021,$2239.03,1206696,$2213.1,$2244.5,$2213.1
04/06/2021,$2209.26,1762039,$2210.92,$2228,$2201.79
04/05/2021,$2218.96,2425480,$2147.15,$2228.99,$2145.205
04/01/2021,$2129.78,1994005,$2092.25,$2135.75,$2091.43
03/31/2021,$2062.52,2128482,$2054.4,$2086.26,$2047
03/30/2021,$2046.47,1365856,$2052.98,$2062.67,$2036.15
03/29/2021,$2045.79,1324631,$2022.16,$2049.21,$2005.45
03/26/2021,$2024.73,1398875,$2031.79,$2039.385,$2003.85
03/25/2021,$2032.46,1780787,$2029.05,$2045.64,$1996.09
03/24/2021,$2032.53,1260853,$2051.76,$2067.6,$2029.0001
03/23/2021,$2041.33,1425456,$2039.95,$2064.11,$2028.0001
03/22/2021,$2030.69,1676771,$2027.63,$2048.34,$2014
03/19/2021,$2026.96,2303596,$2029.73,$2037.04,$2002.93
03/18/2021,$2021.34,1585648,$2048.18,$2068.746,$2019.18
03/17/2021,$2082.22,1319126,$2068.47,$2099,$2044.1218
03/16/2021,$2083.89,1595015,$2065.99,$2113.68,$2059.29
03/15/2021,$2054.44,1310741,$2044.975,$2054.99,$2027.79
03/12/2021,$2050,1690899,$2076.41,$2077.61,$2032.42
03/11/2021,$2100.54,1385130,$2058.22,$2111.27,$2056.45
03/10/2021,$2036.19,1355004,$2061.4,$2061.4,$2019.33
03/09/2021,$2040.36,1696031,$2049.75,$2063.9153,$2035.6
03/08/2021,$2007.5,1843371,$2084.06,$2113.74,$2005.19
03/05/2021,$2097.07,2654977,$2061.15,$2106.2,$2027.7773
03/04/2021,$2033.93,2460786,$2014.869,$2074.59,$2005.43
03/03/2021,$2011.41,1694645,$2051.95,$2075.99,$1994
03/02/2021,$2064.48,1278184,$2064.84,$2094.74,$2056.67
03/01/2021,$2069.66,1303089,$2048,$2076.23,$2034.42
02/26/2021,$2021.91,2002064,$2029.95,$2056.52,$2001.01
02/25/2021,$2015.95,2077409,$2055.93,$2083,$2006.49
02/24/2021,$2083.81,1130437,$2030.04,$2088.32,$2027.53
02/23/2021,$2060.12,1732899,$2013.99,$2072.5,$1990.23
02/22/2021,$2054.26,1473317,$2053.6,$2080.33,$2048
02/19/2021,$2088.81,1896939,$2107.79,$2118.58,$2083.43
02/18/2021,$2105.81,1128549,$2105,$2121.99,$2093.33
02/17/2021,$2118.62,1015177,$2093.98,$2122.4434,$2088.35
02/16/2021,$2110.7,1550195,$2091.75,$2145.14,$2091.75
02/12/2021,$2095.03,949525,$2079.77,$2099.5,$2073.57
02/11/2021,$2088.75,1024029,$2091,$2094,$2068.86
02/10/2021,$2086.48,1255080,$2083.14,$2098.88,$2052.24
02/09/2021,$2075.39,1094583,$2074.8,$2098.51,$2070
02/08/2021,$2084.52,1441443,$2100,$2115,$2063.35
02/05/2021,$2088.83,1493256,$2059.56,$2095.94,$2050
02/04/2021,$2053.63,2429780,$2060.616,$2069.3,$2035.1
02/03/2021,$2058.88,4894082,$2065.61,$2106.6234,$2013.55
02/02/2021,$1919.12,3316620,$1913.13,$1949.37,$1906.37
02/01/2021,$1893.07,2012603,$1844.585,$1915.54,$1844.585
01/29/2021,$1827.36,2226509,$1834.02,$1847.535,$1801.5601
01/28/2021,$1853.2,2763905,$1831,$1887.99,$1831
01/27/2021,$1818.94,4125631,$1874.91,$1880.47,$1797.28
01/26/2021,$1907.95,1573078,$1885.99,$1915.75,$1876.13
01/25/2021,$1894.28,2529346,$1912.74,$1921.82,$1859.16
01/22/2021,$1892.56,1637195,$1891.46,$1904.39,$1876.495
01/21/2021,$1884.15,2932973,$1893.65,$1932.08,$1879.41
01/20/2021,$1880.07,3207570,$1826.37,$1899.7234,$1819.51
01/19/2021,$1784.47,2082951,$1743,$1803.84,$1732.83
01/15/2021,$1727.62,1572214,$1729.02,$1747.62,$1711.71
01/14/2021,$1730.92,1460617,$1748.87,$1767.5499,$1726.07
01/13/2021,$1747.25,1171590,$1727.32,$1756.39,$1727.32
01/12/2021,$1737.43,1476715,$1745.36,$1767.9,$1716.375
01/11/2021,$1756.29,1740618,$1777.02,$1784.38,$1752.14
01/08/2021,$1797.83,1774226,$1777.16,$1799.355,$1761.22
01/07/2021,$1774.34,2096829,$1726.76,$1777.82,$1726.76
01/06/2021,$1722.88,2329401,$1700.255,$1743.965,$1696.1014
01/05/2021,$1740.05,1017962,$1725.09,$1746.83,$1716.9
01/04/2021,$1726.13,1866195,$1760,$1762.4899,$1707.14
12/31/2020,$1752.64,1053479,$1737.27,$1757.5,$1736.09
12/30/2020,$1736.25,1051308,$1765,$1767.76,$1728
12/29/2020,$1757.76,986287,$1787.23,$1788.47,$1755.11
12/28/2020,$1773.96,1382537,$1744.91,$1787,$1741.82
12/24/2020,$1734.16,465638,$1729,$1742.41,$1724.35
12/23/2020,$1728.23,1148684,$1723.93,$1744.11,$1721.2
12/22/2020,$1720.22,1018829,$1729.33,$1732.6123,$1705.78
12/21/2020,$1734.56,1698707,$1709.13,$1737,$1694
12/18/2020,$1726.22,4262837,$1746.17,$1748.36,$1715
12/17/2020,$1740.51,1744005,$1763.93,$1766.71,$1731.15
12/16/2020,$1757.19,1233836,$1769.11,$1769.11,$1749.06
12/15/2020,$1761.08,1068292,$1759.86,$1764,$1741.67
12/14/2020,$1752.26,1652471,$1770.72,$1789.8,$1749.13
12/11/2020,$1774.8,931431,$1760,$1777.31,$1752.74
12/10/2020,$1767.65,1434416,$1762.6,$1774.99,$1733.527
12/09/2020,$1777.86,1586426,$1810.36,$1828.37,$1762.0001
12/08/2020,$1811.33,996768,$1808.52,$1815.97,$1791.28
12/07/2020,$1817.03,1114391,$1815.55,$1829.29,$1803.04
12/04/2020,$1823.76,1027242,$1820.22,$1829.4994,$1813.59
12/03/2020,$1821.84,1236366,$1820.54,$1843.83,$1817
12/02/2020,$1824.97,1471235,$1795.36,$1832.74,$1785.1695
12/01/2020,$1795.36,1868134,$1766.655,$1821.7199,$1763.03
11/30/2020,$1754.4,1620887,$1775.65,$1780.335,$1747.84
11/27/2020,$1787.02,739507,$1764.54,$1797.01,$1764.54
11/25/2020,$1764.13,979957,$1767.81,$1770.38,$1748.36
11/24/2020,$1763.9,1400306,$1727.5,$1766.475,$1720.73
11/23/2020,$1727.56,1127618,$1740.22,$1745.99,$1710.18
11/20/2020,$1736.38,1385322,$1762,$1768.3625,$1735
11/19/2020,$1758.57,1005340,$1733.23,$1763.49,$1730.02
11/18/2020,$1740.64,1005377,$1756.64,$1765,$1738.5658
11/17/2020,$1761.66,1066034,$1767.86,$1777.14,$1759.49
11/16/2020,$1774.03,1273393,$1764.14,$1794.34,$1761.33
11/13/2020,$1772.26,1487877,$1748,$1777.13,$1735.98
11/12/2020,$1742.82,1324363,$1742,$1764.98,$1737.97
11/11/2020,$1747.23,1591906,$1748.4,$1762.9,$1743.06
11/10/2020,$1737.72,2151058,$1729.77,$1759.38,$1716.12
11/09/2020,$1761.42,2672024,$1795.98,$1816.89,$1757.545
11/06/2020,$1759.73,1431084,$1751.34,$1768.495,$1736.68
11/05/2020,$1762.5,1987907,$1770.45,$1791.818,$1741.03
11/04/2020,$1745.85,3567149,$1705.58,$1770.03,$1703
11/03/2020,$1645.66,1571641,$1630.76,$1659,$1612.108
11/02/2020,$1624.32,2211449,$1623.54,$1658.24,$1614.24
10/30/2020,$1616.11,4996197,$1667.44,$1681.315,$1601.57
10/29/2020,$1556.88,2770343,$1517.02,$1588.735,$1516.55
10/28/2020,$1510.8,2258675,$1550.01,$1553.81,$1508.48
10/27/2020,$1598.88,1295138,$1588.932,$1602,$1576.99
10/26/2020,$1584.29,1791317,$1615,$1629.58,$1567.78
10/23/2020,$1632.98,1527402,$1615.05,$1634.12,$1611.91
10/22/2020,$1606.66,1525773,$1585,$1613.42,$1577.48
10/21/2020,$1585.99,3016053,$1569.85,$1615.14,$1567.135
10/20/2020,$1551.08,2085915,$1523.11,$1573.84,$1520.5
10/19/2020,$1529.95,1486652,$1575.93,$1583.925,$1522.92
10/16/2020,$1567.7,1710325,$1561.83,$1577.71,$1557.66
10/15/2020,$1555.47,1561485,$1544.5,$1571.395,$1541.1301
10/14/2020,$1563.44,1659228,$1574.6,$1583.85,$1545.895
10/13/2020,$1567.07,1953609,$1577.01,$1585.16,$1558.63
10/12/2020,$1564.59,2767164,$1538,$1588.42,$1529.3
10/09/2020,$1510.45,1648340,$1492.86,$1511.85,$1487
10/08/2020,$1483.43,1303802,$1465.45,$1488.0275,$1465.45
10/07/2020,$1459.14,1805448,$1459.31,$1468.97,$1433.23
10/06/2020,$1451.02,1304752,$1475.5,$1484.52,$1445.01
10/05/2020,$1482.83,1080058,$1462.65,$1484.7,$1460.09
10/02/2020,$1455.6,1561132,$1459.63,$1479.03,$1447.35
10/01/2020,$1487.9,1644221,$1483.661,$1495.07,$1476.8
09/30/2020,$1465.6,2046170,$1460.935,$1486.1975,$1455.755
09/29/2020,$1466.02,1591112,$1463.91,$1472,$1454
09/28/2020,$1458.66,1539236,$1471.99,$1472.99,$1446.28
09/25/2020,$1439.06,1516677,$1425.05,$1445.94,$1407.68
09/24/2020,$1422.86,1727611,$1402.68,$1437.99,$1402.15
09/23/2020,$1409.39,1886299,$1452.09,$1453.08,$1402.68
09/22/2020,$1459.82,1697542,$1450.32,$1463.97,$1429.495
09/21/2020,$1430.14,2845405,$1431.62,$1440.06,$1402.68
09/18/2020,$1451.09,3152788,$1488.3,$1495.2,$1431.62
09/17/2020,$1487.04,2000356,$1485.81,$1498.66,$1462.46
09/16/2020,$1512.09,1107169,$1542.48,$1554.37,$1511.59
09/15/2020,$1535.12,1152055,$1527.89,$1550.99,$1522.1
09/14/2020,$1508.83,2133007,$1531.647,$1557,$1505.11
09/11/2020,$1515.76,1535337,$1528.15,$1538.695,$1493.02
09/10/2020,$1526.05,1651194,$1550.18,$1573.66,$1520
09/09/2020,$1547.23,1962078,$1548.9,$1558.72,$1525.17
09/08/2020,$1523.6,2701586,$1525,$1555.55,$1516.5
